id,law_type,registry_number,procurement_method,procurement_name,auction_subject,procurement_code,lot_number,lot_name,starting_price,okdp_classification,okpd_classification,okpd2_classification,position_code,customer_name,organizing_organization,procurement_stage,application_start_date,application_end_date,short_name,created_at
216,44-ФЗ,0573100020525000111,Запрос котировок в электронной форме,Оказание услуг по уборке территории от мусора,,'251770811707077090100101080023811244',,,66029,,,"38.11.29.000: Услуги по сбору прочих неопасных отходов, непригодных для повторного использования","38.11.29.000: Услуги по сбору прочих неопасных отходов, непригодных для повторного использования","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СВЯЗИСТ""","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СВЯЗИСТ""",Подача заявок,2025-11-13 00:00:00,2025-11-20 00:00:00,закупка уборки территории от мусора,2025-11-15 13:24:00.535717
218,44-ФЗ,0148300000625001874,Электронный аукцион,Оказание услуг по стирке и обработке белья,,'253503102411350310100100670019601244',,,639540,,,96.01.1: Услуги по стирке и чистке (в том числе химической) изделий из тканей и меха,96.01.10.000-00000003: Услуги по стирке и чистке (в том числе химической) изделий из тканей и меха,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОБРАЗОВАНИЯ №5 ИМЕНИ ГЕРОЯ РОССИИ МАКСИМА СУРАЕВА""",АДМИНИСТРАЦИЯ БОГОРОДСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ,Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка стирки и обработки белья,2025-11-15 13:24:00.535717
219,44-ФЗ,0348500004325000318,Электронный аукцион,"поставка лекарственных препаратов (МНН Этилметилгидроксипиридина сукцинат,Бифидобактерии бифидум,ЭНОКСАПАРИН НАТРИЯ,Магния сульфат,ФОСФОМИЦИН,) Лот №25 для нужд ГБУЗ МО «Пушкинская клиническая больница им. проф. Розанова В.Н.» на 2026г.",,'252503816535350380100105230012120244',,,997955.6,,,,,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""ПУШКИНСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ИМ. ПРОФ. РОЗАНОВА В.Н.""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""ПУШКИНСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ИМ. ПРОФ. РОЗАНОВА В.Н.""",Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,"закупка лекарств: этилметилгидроксипиридина сукцинат, бифидобактерии, эноксапарин натрия, магния сульфат, фосфомицин",2025-11-15 13:24:00.535717
220,223-ФЗ,32515400920,"Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства","Оказание услуг по обслуживанию программы 1С:Бухгалтерия предприятия 8 ПРОФ (1С:БП) и 1С: Зарплата и Управление персоналом 8 (1С:ЗУП), включая 1С КП ПРОФ на 12 месяцев",,,1,"Оказание услуг по обслуживанию программы 1С:Бухгалтерия предприятия 8 ПРОФ (1С:БП) и 1С: Зарплата и Управление персоналом 8 (1С:ЗУП), включая 1С КП ПРОФ на 12 месяцев",781992,,,62.02.30.000: Услуги по технической поддержке информационных технологий,62.02.30.000: Услуги по технической поддержке информационных технологий,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АРЕНА ""МЫТИЩИ""",,Подача заявок,2025-11-13 00:00:00,2025-11-20 00:00:00,закупка обслуживания программ 1С:Бухгалтерия и 1С:ЗУП,2025-11-15 13:24:00.535717
221,223-ФЗ,32515400916,Прочие,Оказание услуг по добровольному страхованию транспортных средств (КАСКО),,,1,Оказание услуг по добровольному страхованию транспортных средств (КАСКО),777258.67,,,65.12.29.000: Услуги по страхованию автотранспортных средств прочие,65.12.29.000: Услуги по страхованию автотранспортных средств прочие,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГЛАВНЫЙ НАУЧНЫЙ ИННОВАЦИОННЫЙ ВНЕДРЕНЧЕСКИЙ ЦЕНТР""",,Подача заявок,2025-11-13 00:00:00,2025-11-25 00:00:00,закупка страхования транспортных средств (КАСКО),2025-11-15 13:24:00.535717
222,44-ФЗ,0148300000625001873,Электронный аукцион,Оказание услуг по стирке и обработке белья,,'253503102453050310100100900019601244',,,528000,,,96.01.1: Услуги по стирке и чистке (в том числе химической) изделий из тканей и меха,96.01.10.000-00000003: Услуги по стирке и чистке (в том числе химической) изделий из тканей и меха,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОБРАЗОВАНИЯ № 21""",АДМИНИСТРАЦИЯ БОГОРОДСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ,Подача заявок,2025-11-13 00:00:00,2025-11-21 00:00:00,закупка стирки и обработки белья,2025-11-15 13:24:00.535717
223,223-ФЗ,32515400909,"Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Оказание услуг по механизированной уборке снега с территории,,,1,Оказание услуг по механизированной уборке снега с территории,600000,,,81.29.12.000: Услуги по подметанию и уборке снега,81.29.12.000: Услуги по подметанию и уборке снега,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ВЕТЕРИНАРИИ МОСКОВСКОЙ ОБЛАСТИ ""ТЕРРИТОРИАЛЬНОЕ ВЕТЕРИНАРНОЕ УПРАВЛЕНИЕ № 2""",,Подача заявок,2025-11-13 00:00:00,2025-11-20 00:00:00,закупка услуг по механизированной уборке снега,2025-11-15 13:24:00.535717
224,223-ФЗ,32515400907,"Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Поставка технических средств охраны для нужд филиала по Ярославской области (г.Ярославль),,,1,Поставка технических средств охраны для нужд филиала по Ярославской области (г.Ярославль),323710.69,,,"26.30.50.119: Приборы и аппаратура для систем охранной сигнализации прочие, не включенные в другие группировки","26.30.50.119: Приборы и аппаратура для систем охранной сигнализации прочие, не включенные в другие группировки","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ОХРАНА"" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ВОЙСК НАЦИОНАЛЬНОЙ ГВАРДИИ РОССИЙСКОЙ ФЕДЕРАЦИИ",,Подача заявок,2025-11-13 00:00:00,2025-11-20 00:00:00,закупка приборов и аппаратуры для систем охранной сигнализации,2025-11-15 13:24:00.535717
248,223-ФЗ,32515400829,Прочие,Открытый запрос предложений в электронной форме на право заключения договора на поставку продукции «Термометры и термопреобразователи» для нужд Филиала «Удмуртский» ПАО «Т Плюс» (4235780),,,1,Термометры и термопреобразователи,658500.86,,,26.51.51.110: Термометры,26.51.51.110: Термометры,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""Т ПЛЮС""",,Подача заявок,2025-11-13 00:00:00,2025-11-25 00:00:00,закупка термометров и термопреобразователей,2025-11-15 13:24:00.535717
227,223-ФЗ,32515400904,"Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",Поставка оргтехники и картриджей № ЭЗК 222/223/25-СМСП,,,1,Поставка оргтехники и картриджей,140000,,,"26.20.18.110: Устройства периферийные с двумя или более функциями: печать данных, копирование, сканирование, прием и передача факсимильных сообщений; 26.20.40.120: Элементы замены типовые устройств ввода и вывода","26.20.18.110: Устройства периферийные с двумя или более функциями: печать данных, копирование, сканирование, прием и передача факсимильных сообщений; 26.20.40.120: Элементы замены типовые устройств ввода и вывода","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""РОССИЙСКИЙ УНИВЕРСИТЕТ ТРАНСПОРТА""",,Подача заявок,2025-11-13 00:00:00,2025-11-20 00:00:00,"закупка принтеров, сканеров, картриджей",2025-11-15 13:24:00.535717
